1.04650642509921, 40.0, 0.1
21.830957256964666, 70.0, 4.0
69.77336280841428, 100.0, 0.7
17.77323161088941, 100.0, 0.7
73.8310907946285, 70.0, 4.0
103.0425749544695, 40.0, 0.4
49.83047434390221, 70.0, 0.4
15.826001074415217, 10.0, 0.1
22.83040880194301, 70.0, 0.4
19.046476784521474, 40.0, 0.1
5.831972573781968, 70.0, 0.4
74.65152040308794, 40.0, 0.1
39.773047508108675, 100.0, 0.7
21.508696266905872, 70.0, 10.0
52.77409436276639, 100.0, 0.1
24.829894343177898, 70.0, 7.0
1.6514393364122952, 40.0, 0.1
32.65190249425791, 40.0, 0.7
39.82533697531903, 10.0, 0.4
33.825772954347144, 10.0, 0.1
112.65245178493706, 40.0, 0.7
12.6513739483363, 40.0, 1.0
64.83118131578635, 70.0, 0.1
1.4171599634322547, 6.999999999999999, 0.1
29.7713533957417, 100.0, 0.7
53.15480124449982, 4.0, 0.1
49.773498616496, 100.0, 1.0
25.773401410393603, 100.0, 0.4
30.773985861860183, 100.0, 0.7
39.52256237465144, 10.0, 0.4
72.5276938608157, 6.999999999999999, 0.1
20.15619146183269, 4.0, 0.1
63.651999437481436, 40.0, 1.0
67.82588883244921, 10.0, 0.1
16.527213958223683, 6.999999999999999, 0.1
219.67696758396164, 100.0, 0.1
21.773603624086718, 100.0, 1.0
21.826333076937544, 10.0, 0.1
17.826009873436874, 10.0, 0.1
28.155252972340122, 4.0, 0.1
17.774027895694644, 100.0, 1.0
12.651541759314796, 40.0, 0.1
10.775351229529065, 100.0, 0.1
6.773508831411846, 100.0, 0.1
75.52353097647926, 10.0, 0.7
12.653298478652687, 40.0, 0.7
71.83048799113021, 70.0, 4.0
26.528202627860423, 6.999999999999999, 0.4
45.678305079546135, 100.0, 0.1
31.83058228720074, 70.0, 0.1
56.77451102830037, 100.0, 0.7
25.774383080438156, 100.0, 0.1
53.1550043062565, 4.0, 0.1
68.53704311489037, 4.0, 0.1
42.65200233330074, 40.0, 0.1
39.15480918715639, 4.0, 0.1
18.155064900905245, 4.0, 0.1
6.679019953915031, 100.0, 0.1
3.1556199881591738, 4.0, 0.1
67.65152114973307, 40.0, 1.0
36.52664337485601, 6.999999999999999, 0.1
0.8306698852613863, 70.0, 0.4
83.7742579880221, 100.0, 0.1
18.509678361309625, 70.0, 0.4
74.6518082268085, 40.0, 0.1
59.52758402346217, 6.999999999999999, 0.1
14.652184876261572, 40.0, 0.1
48.651715108748704, 40.0, 0.1
135.67974658121932, 100.0, 0.1
1.5278135158980604, 6.999999999999999, 0.1
37.772767154624944, 100.0, 0.1
19.825891802128353, 10.0, 0.4
19.772063858813, 100.0, 0.7
66.65152791574656, 40.0, 4.0
34.830781127267755, 70.0, 1.0
83.82564277154438, 10.0, 0.1
17.83057840352126, 70.0, 0.4
32.82881296380606, 70.0, 1.0
73.65233347857315, 40.0, 0.1
31.52802293805246, 6.999999999999999, 0.1
28.527605306918304, 6.999999999999999, 0.1
14.774072050825453, 100.0, 1.0
19.83062074776535, 70.0, 0.1
11.825729523016662, 10.0, 0.7
7.826064641316748, 10.0, 0.4
20.830157843628058, 70.0, 0.4
29.826522134677134, 10.0, 0.4
58.77382165384074, 100.0, 4.0
50.536341799657066, 4.0, 0.1
55.154766320512294, 4.0, 0.1
35.652434836978045, 40.0, 1.0
56.77399240407067, 100.0, 0.4
37.82570394956281, 10.0, 0.1
137.82583449794447, 10.0, 0.4
3.829663908034263, 70.0, 0.4
89.52794639557192, 6.999999999999999, 0.1
42.652211866229436, 40.0, 0.7
75.6772129779954, 100.0, 1.0
27.773842179844905, 100.0, 0.4
67.83050455120087, 70.0, 0.4
13.267675346508213, 1.0, 0.02
21.7748689196967, 100.0, 0.14
64.77451554058803, 100.0, 0.02
15.651041267495998, 40.0, 0.02
74.5770389679202, 1.0, 0.08
103.26648811525479, 1.0, 0.02
49.65090386736517, 40.0, 0.02
10.577823194944017, 1.0, 0.08
20.577409422809524, 1.0, 0.02
37.266933015679, 1.0, 0.08
6.774360064283883, 100.0, 0.02
70.57765262905582, 1.0, 0.02
37.77410716690338, 100.0, 0.02
20.154999403375996, 4.0, 0.2
56.77403051017086, 100.0, 0.02
19.046314679799934, 40.0, 0.2
3.8257055165204292, 10.0, 0.02
55.8340362314309, 70.0, 0.2
37.57763407879713, 1.0, 0.02
32.57749660363129, 1.0, 0.02
117.77369833192142, 100.0, 0.11
14.576980173161473, 1.0, 0.08
64.83080732544272, 70.0, 0.02
1.6521181375640026, 40.0, 0.08
15.777153558297186, 100.0, 0.02
52.577294376330656, 1.0, 0.11
49.77387982453024, 100.0, 0.05
26.773712785968655, 100.0, 0.02
26.774084675926815, 100.0, 0.02
43.267508056750785, 1.0, 0.17
77.57717092440407, 1.0, 0.02
20.577349508692805, 1.0, 0.14
65.77629372290289, 100.0, 0.11
66.57712656613762, 1.0, 0.02
17.57737092648881, 1.0, 0.05
201.50687486020502, 70.0, 0.17
21.773628870168295, 100.0, 0.05
21.576742132243112, 1.0, 0.05
18.5771285926985, 1.0, 0.05
1.5774711221416737, 1.0, 0.2
17.77356435221236, 100.0, 0.08
17.773807400811847, 100.0, 0.02
15.77333707825153, 100.0, 0.02
10.774395164657335, 100.0, 0.02
70.26760605371032, 1.0, 0.14
17.82603226728304, 10.0, 0.11
71.77306548695265, 100.0, 0.05
32.57797601190941, 1.0, 0.08
52.044186515412775, 40.0, 0.02
33.7734126835112, 100.0, 0.02
52.57744750726806, 1.0, 0.02
